SubmissionDate,start,end,Enumerator,agf,localname,genus,species,newspecies,dbh,height,canopyd,latitude,longitude,altitude,accuracy,key,genus_species,height_m,genusCorr,speciesCorr,meanWD,sdWD,family,AGB
46:57.3,26:59.6,28:52.8,henry_oindi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,48,750,500,-0.024801,36.3613161,2359.2,4.58,uuid:290f8aa3-285e-4601-b9a3-5ecc6d6f9407,Acacia mearnsii,7.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,613.0819121
46:55.3,25:06.5,26:50.9,henry_oindi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,25,600,250,-0.0248484,36.3612619,2359.2,3.9,uuid:cbd66649-7cb5-4ad9-a110-4786fc558cb7,Acacia mearnsii,6,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,138.0162846
46:53.7,22:55.7,24:52.8,henry_oindi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,40,800,400,-0.024952,36.3613178,2359.3,5,uuid:2bf0f32a-581a-46c9-97f0-0ab80e624406,Acacia mearnsii,8,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,457.4174676
46:51.1,19:57.0,22:50.7,henry_oindi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,30,700,500,-0.0249736,36.3612745,2360,4.98,uuid:0334ecc0-115c-4da5-85d8-3ba97aeba00e,Acacia mearnsii,7,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,228.9982645
46:28.9,27:55.2,31:17.8,roy_spenser,pasture_agroforestry,black wattle,acacia,mearnsii,no,60,1000,900,-0.0252571,36.3605436,2391.8,3.25,uuid:fab0ff02-2250-4525-905c-9249d58bbc59,Acacia mearnsii,10,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1254.951828
46:26.6,24:42.9,27:12.5,roy_spenser,pasture_agroforestry,black wattle,acacia,mearnsii,no,40,1200,800,-0.0251478,36.3610185,2393.1,3.3,uuid:955f27d3-d53a-4a8c-b99b-6a9a74264d9f,Acacia mearnsii,12,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,679.4817771
46:24.0,21:56.8,24:19.2,roy_spenser,pasture_agroforestry,black wattle,acacia,mearnsii,no,32,1200,650,-0.0253153,36.3611739,2394,3.175,uuid:f08b5cb8-2a34-4ea0-8084-adf1f9b1b4aa,Acacia mearnsii,12,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,439.5511985
46:22.5,35:51.6,38:25.4,judy_akinyi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,190,800,1100,-0.0239579,36.3612197,2353.3,2.5,uuid:99d99b01-a995-4966-a1e3-07e5ee40e9b1,Acacia mearnsii,8,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,9576.761484
46:20.8,17:47.9,21:25.2,roy_spenser,pasture_agroforestry,black wattle,acacia,mearnsii,no,25,1000,600,-0.0253636,36.3613083,2393.4,4.9,uuid:d41c8723-6567-41fc-a08d-ea8ded99e8e0,Acacia mearnsii,10,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,227.2242673
46:19.7,32:11.7,35:13.8,judy_akinyi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,120,850,750,-0.0241418,36.3611004,2352.9,3.68,uuid:b86120b1-6bbe-4146-b8bf-8a9e6f332e8f,Acacia mearnsii,8.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,4143.339102
46:16.3,29:29.3,31:44.1,judy_akinyi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,80,850,700,-0.0245618,36.3610508,2353.1,2.475,uuid:91625f5d-a223-40c9-9eb2-911da847da52,Acacia mearnsii,8.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1877.674641
46:10.1,25:17.1,28:58.9,judy_akinyi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,120,900,750,-0.0246866,36.3610409,2354.3,2.5,uuid:713f965c-b3c0-4493-80a7-c0a52862aaa1,Acacia mearnsii,9,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,4381.050873
46:05.3,22:25.0,25:02.1,judy_akinyi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,50,650,600,-0.0250084,36.361368,2355.9,3.375,uuid:e5e5f198-ee6f-42ed-ad4d-2e68234a1031,Acacia mearnsii,6.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,577.3892573
46:00.5,18:51.7,21:39.8,judy_akinyi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,120,700,250,-0.0253276,36.3613256,2356.4,2.033,uuid:0dbbf693-0253-41eb-9010-cf5a8e8bdd31,Acacia mearnsii,7,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,3428.098516
45:59.4,22:09.8,26:07.3,roy_spenser,cropland_agroforestry,black wattle,acacia,mearnsii,no,15,1000,600,-0.1864004,36.3823419,2415,4.566,uuid:8353d5c6-ca71-4156-8751-13928ad8fe9d,Acacia mearnsii,10,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,83.83125203
41:39.9,37:36.6,39:25.9,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,68,740,510,-0.0240944,36.3604524,2357.8,4.88,uuid:72125c11-e72e-4d36-9202-0f31b0e41938,Acacia mearnsii,7.4,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1194.272331
41:38.8,33:58.6,37:32.8,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,90,920,730,-0.0242433,36.3606966,2357.8,4.46,uuid:908209e0-92f9-4499-bf9a-3e0197bba01d,Acacia mearnsii,9.2,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,2552.784256
41:37.4,31:43.8,33:53.8,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,96,920,530,-0.0245267,36.3607346,2358,4.34,uuid:77ba3d7f-a647-4e20-bcad-0a33bd9ae859,Acacia mearnsii,9.2,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,2895.517414
41:35.9,29:17.2,31:40.0,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,73,730,450,-0.0248242,36.360715,2357.7,4.98,uuid:ecada187-28f5-4f1d-b2aa-ad1f72684314,Acacia mearnsii,7.3,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1353.583804
41:34.2,27:16.3,29:13.6,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,83,600,650,-0.0249223,36.3609468,2357.6,4.966,uuid:4b5560aa-f5a5-4399-9531-61a9c860d460,Acacia mearnsii,6,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1436.123773
41:32.9,25:13.6,26:59.9,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,78,850,630,-0.0249476,36.3610989,2357.7,4.66,uuid:697f6a97-ff1d-4c44-9363-18f813eabf46,Acacia mearnsii,8.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1787.134961
41:31.0,21:50.3,25:06.5,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,85,450,400,-0.0251075,36.3613767,2357.9,4.68,uuid:469be410-8e48-4ea9-b291-36f89a7af90e,Acacia mearnsii,4.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1136.153397
41:29.5,18:50.0,21:47.3,sarah_mwangi,pasture_agroforestry,Black wattle,acacia,mearnsii,no,63,520,380,-0.0252138,36.3614139,2359.5,5,uuid:49465955-3cd7-4195-8e24-c992a3537e0d,Acacia mearnsii,5.2,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,729.1348068
30:30.7,46:21.9,48:00.4,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,25,150,320,-1.323441,37.2187218,1504.7,4.8,uuid:a4d9484c-2e93-4243-a4df-2576b58abe1b,Acacia tortilis,1.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,42.42070216
30:20.5,44:44.2,46:19.2,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,80,135,120,-1.323475,37.218895,1504.8,4.8,uuid:4454e7e7-7b3a-4770-a074-b3faf00f1bb1,Acacia drepanolobium,1.35,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,370.6562262
30:10.2,43:00.2,44:41.7,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,50,180,150,-1.3234767,37.2189006,1504.8,4.32,uuid:ca23b48d-3cb1-432e-95ee-a0a528ec2407,Acacia drepanolobium,1.8,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,196.0962554
29:59.9,41:32.0,42:57.7,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,30,130,100,-1.3234567,37.21903,1504.8,5,uuid:fba5d13e-09e7-401d-b755-6bcdcc7115f4,Acacia drepanolobium,1.3,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,52.66029506
29:49.9,39:57.1,41:29.0,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,120,130,170,-1.3234433,37.219045,1504.8,4.7,uuid:25e4555a-c2ab-4773-8c23-07a1a3446cac,Acacia drepanolobium,1.3,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,788.3233513
29:35.3,38:23.0,39:54.3,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,35,110,150,-1.3234344,37.2190409,1504.8,4.84,uuid:0448bd6c-a2c3-43f3-b4db-2dfdfe0d60ed,Acacia drepanolobium,1.1,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,60.44410765
29:24.1,36:14.1,38:15.1,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,50,150,80,-1.323437,37.2190854,1504.9,4.64,uuid:1720b231-d49f-4794-9b0d-53bd807ce3d1,Acacia drepanolobium,1.5,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,164.1301643
29:15.2,34:42.8,36:11.4,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,9,130,100,-1.3235,37.2192567,1505,4.8,uuid:945bbca9-087a-466a-86ca-3d76a43d8636,Acacia drepanolobium,1.3,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,5.021390277
29:06.8,32:58.7,34:40.1,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,50,70,70,-1.3234831,37.2192231,1505,4.86,uuid:c27215f7-149c-489c-89c1-6231a4c10e16,Acacia drepanolobium,0.7,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,78.00797829
28:53.5,30:17.3,32:55.9,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,75,450,600,-1.323549,37.2192492,1504.9,4.76,uuid:b56edbdc-2922-4e36-a4eb-5030720fb7ba,Acacia tortilis,4.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1058.251485
28:42.4,27:50.7,30:10.3,sarah_mwangi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,6,140,68,-1.3235879,37.219277,1505,4.875,uuid:9e787385-94b4-4cf7-8cd9-ec5b3f591c02,Acacia drepanolobium,1.4,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,2.446279583
27:17.1,50:17.7,51:51.0,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,10,200,15,-1.3237458,37.2187963,1506.8,4.48,uuid:bfd40834-a76d-483b-b4a1-75c103645e0b,Acacia tortilis,2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,9.391590824
26:34.7,46:45.5,48:18.3,juliet_onditi,pasture_agroforestry,Umbrella,acacia,tortilis,no,15,180,10,-1.3236867,37.2188062,1507.7,3.88,uuid:2707a2ea-b7c9-4e88-b878-2505f280ff3d,Acacia tortilis,1.8,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,18.69863868
22:05.6,46:03.6,48:55.1,sarah_mwangi,pasture_agroforestry,Whilsel thorn,acacia,drepanolobium,no,5,60,50,-1.3235189,37.2188164,1492,4.86,uuid:0113ec2b-49fd-400c-9169-23b3519f291c,Acacia drepanolobium,0.6,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,0.749547148
21:34.5,40:42.0,43:15.5,judy_akinyi,pasture_agroforestry,whilsel thorn,acacia,drepanolobium,no,5,50,40,-1.3235423,37.2189404,1496.8,4.88,uuid:1ef51286-42a4-47ac-96c4-6c1dd3b8e44b,Acacia drepanolobium,0.5,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,0.627361784
19:46.8,35:39.9,37:57.5,judy_akinyi,pasture_agroforestry,Whilsel thorn,acacia,drepanolobium,no,15,100,80,-1.3235868,37.219122,1496.6,4.88,uuid:9cf03b30-ff79-428e-b0ea-9f63e45a159f,Acacia drepanolobium,1,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,10.53571526
19:09.2,27:58.1,31:26.2,judy_akinyi,pasture_agroforestry,whilsting  thorn,acacia,drepanolobium,no,15,200,90,-1.3236678,37.2192086,1496.6,4.46,uuid:508dfa81-e9f4-40dd-99ce-852b8bc851d0,Acacia drepanolobium,2,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,20.72379562
16:47.5,52:35.1,54:06.9,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,8,200,80,-1.3238907,37.2190005,1524.3,4.66,uuid:61ef8e7f-c548-4714-8142-1b4991db9d28,Acacia drepanolobium,2,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,6.075343213
16:29.1,51:02.1,52:22.9,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,3,110,30,-1.3238545,37.218699,1524.3,4.8,uuid:10ab97a4-50d3-43c3-a2a9-f7cb11026c98,Acacia drepanolobium,1.1,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,0.499659141
15:50.7,45:46.0,47:18.3,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,12,350,100,-1.3239185,37.2187507,1524.1,4.44,uuid:6a8681ca-78a7-43d8-ae76-14ab42c000b2,Acacia drepanolobium,3.5,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,23.14760648
15:27.3,42:35.6,44:00.6,henry_oindi,pasture_agroforestry,Gum arabic,acacia,nilotica,no,16,200,150,-1.3238659,37.21864,1524.3,4.44,uuid:ef6942ef-66e9-49c3-b494-64881449f347,Acacia nilotica,2,Acacia,nilotica,0.723333333,0.070823262,Fabaceae,21.62603501
15:14.5,41:05.6,42:18.8,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,6,70,40,-1.3238344,37.2188125,1524.6,5,uuid:ec41701a-a6d1-4057-87df-977465020c99,Acacia drepanolobium,0.7,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,1.243657562
14:58.0,39:13.0,40:47.2,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,8,130,30,-1.3238435,37.2188285,1524.6,4.46,uuid:eb863f86-8cdc-4c55-9eb4-206ad79aec94,Acacia drepanolobium,1.3,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,3.990012475
14:45.1,37:41.4,39:04.0,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,8,80,40,-1.3238267,37.2189186,1524.8,4.08,uuid:4179f523-3a74-4c5a-83d6-5644c03b8c62,Acacia drepanolobium,0.8,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,2.484170322
14:30.0,35:41.9,37:21.5,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,18,200,50,-1.3237657,37.2190058,1525,4.9,uuid:440ec400-04e3-4c85-ae14-f2246012f726,Acacia drepanolobium,2,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,29.58224249
14:13.8,33:37.3,35:22.0,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,6,120,20,-1.3237415,37.219134,1525.1,4.38,uuid:dec61612-5335-468b-953e-56322648b132,Acacia drepanolobium,1.2,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,2.104582835
14:00.8,31:49.2,33:19.3,henry_oindi,pasture_agroforestry,Gum arabic,acacia,nilotica,no,18,300,350,-1.323684,37.219225,1525,4.28,uuid:ef0668e5-2dba-49c4-8b16-81837a64cba5,Acacia nilotica,3,Acacia,nilotica,0.723333333,0.070823262,Fabaceae,40.42887853
13:52.1,29:22.8,31:41.1,henry_oindi,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,12,150,100,-1.3237057,37.2192198,1525.6,4.32,uuid:91aebe2e-4e99-4843-80bd-c260a04eb99e,Acacia drepanolobium,1.5,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,10.12420075
21:31.0,28:22.1,32:56.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,32,430,480,-1.2801569,37.4694162,1206.1,4.94,uuid:ff601c71-809d-4180-b39f-4977da5a5599,Acacia tortilis,4.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,191.9781744
21:27.0,24:42.3,26:30.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,75,350,580,-1.2799911,37.4692152,1206.2,4.9,uuid:6c4e6489-d824-42c8-be8d-4b3574376508,Acacia tortilis,3.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,828.0639625
21:23.9,20:56.2,22:51.6,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,40,600,620,-1.2800322,37.4692006,1205.8,4.7,uuid:c911ac7c-62e8-4f3b-b584-02feca437e3d,Acacia tortilis,6,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,410.8001661
21:22.5,19:23.2,20:52.8,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,48,410,530,-1.2800373,37.469167,1205.8,4.9,uuid:4114a026-1d5b-4dbf-9fe9-5e1e36d19696,Acacia tortilis,4.1,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,404.3838722
17:59.7,23:00.2,24:32.3,henry_oindi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,35,700,500,-1.2803024,37.4690851,1238.9,4.58,uuid:df44ef35-a1b1-4dc3-8105-58f939dfec96,Acacia tortilis,7,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,367.9344022
17:36.2,27:29.1,29:09.4,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,100,700,15,-1.2805998,37.4691254,1211.4,4.94,uuid:f5f7fdd8-6541-409c-bc99-9e5fa991f529,Acacia tortilis,7,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,2855.943255
17:30.5,21:53.0,23:18.0,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,40,500,8,-1.2800263,37.4691299,1210.2,4.7,uuid:450f138f-0a6b-43e8-8e5f-c9f2be560006,Acacia tortilis,5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,343.8347084
17:27.9,19:52.1,21:49.4,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,35,450,8,-1.2799967,37.4691112,1210.1,3.98,uuid:1d112fe0-277f-4e3a-8c44-8e0880910a99,Acacia tortilis,4.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,239.0507569
17:26.3,18:28.0,19:48.8,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,30,650,6,-1.2799895,37.4692629,1209.3,4.9,uuid:fa58336e-8c2f-45af-9bfe-0b77f768fa8a,Acacia tortilis,6.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,253.3249773
07:51.6,27:03.3,30:22.9,sarah_mwangi,pasture_agroforestry,Hook thorn,acacia,mellifera,no,50,240,200,-2.3337817,36.8311717,1434.2,4.4,uuid:f3c441fd-79ec-499e-b2a2-e2cdb895d0f5,Acacia mellifera,2.4,Acacia,mellifera,0.947,0.070823262,Fabaceae,310.7479441
07:47.7,24:46.5,26:45.4,sarah_mwangi,pasture_agroforestry,Hook thorn,acacia,mellifera,no,60,175,280,-2.3338001,36.8311514,1428.7,4.525,uuid:ba5030de-8833-40a1-863f-22fe36377456,Acacia mellifera,1.75,Acacia,mellifera,0.947,0.070823262,Fabaceae,325.9034966
07:43.6,21:48.2,23/07/2024 14:23,sarah_mwangi,pasture_agroforestry,Hook thorn,acacia,mellifera,no,45,300,400,-2.333995,36.8311417,1428.6,4,uuid:e7620b73-bf9e-42ae-9caf-a2eb3bdd9c0d,Acacia mellifera,3,Acacia,mellifera,0.947,0.070823262,Fabaceae,314.5385028
07:40.7,18:56.9,21:44.3,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,25,220,350,-2.33406,36.8311436,1423.3,4.4,uuid:45fa766b-e60e-4a8f-a7cf-994f3e6a5040,Acacia tortilis,2.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,61.64776277
07:31.7,18:55.4,21:07.0,sarah_mwangi,pasture_agroforestry,Hook thorn,acacia,mellifera,no,150,170,167,-2.5545294,36.8209809,1312.6,4.88,uuid:6cfaee8c-fda7-483c-8a30-464ff7f869bd,Acacia mellifera,1.7,Acacia,mellifera,0.947,0.070823262,Fabaceae,1894.876583
07:09.4,00:29.1,03:14.2,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,35,130,120,-2.5541934,36.8212763,1316.1,4.64,uuid:ffd6acdc-1478-46d2-852f-d6fb76b3462c,Acacia tortilis,1.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,71.14811879
06:49.2,43:31.6,45:26.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,30,420,320,-2.5541791,36.8216082,1316.2,4.76,uuid:eab0ab94-c8ac-42c0-81b5-7eaeec67b2cd,Acacia tortilis,4.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,165.41157
06:32.8,40:52.7,43:27.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,52,430,400,-2.5541935,36.8217494,1320.5,4.66,uuid:164259ae-7290-4ed5-99e9-5a803ccacffa,Acacia tortilis,4.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,495.2649871
06:31.3,38:22.0,40:24.4,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,40,380,250,-2.5406988,37.1264526,1121.1,4.55,uuid:610abee2-c0e0-4af9-8b6f-846679bf6954,Acacia tortilis,3.8,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,263.041202
06:29.8,34:42.1,38:05.5,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,80,330,350,-2.5409043,37.1263366,1120.9,4.7,uuid:c9a3d0fa-14e4-4df4-a3c8-8a7921277c5b,Acacia tortilis,3.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,886.8193221
06:28.2,32:22.7,34:38.8,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,50,430,400,-2.540986,37.1263833,1119.9,4.62,uuid:b8fd40ef-5a9f-423a-b908-ea6da39b1e69,Acacia tortilis,4.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,458.7631733
06:26.4,29:48.2,32:20.0,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,50,430,520,-2.5410423,37.1265249,1120.3,4.16,uuid:ef60b428-809c-44a9-9947-e1712d6a7bbc,Acacia tortilis,4.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,458.7631733
06:24.4,27:34.3,29:44.1,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,55,500,500,-2.5410065,37.1266565,1120.2,4.62,uuid:76a98554-ecb1-4508-8751-47b3f743e1a0,Acacia tortilis,5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,640.2013435
06:22.9,25:31.4,27:31.4,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,60,400,420,-2.5409724,37.1267213,1119.8,4.02,uuid:ca1e1775-9f2a-4858-ba0b-1720320c33bf,Acacia tortilis,4,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,610.2329856
06:21.1,23:26.4,25:19.1,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,120,480,1200,-2.5409267,37.1268516,1119.2,4.9,uuid:b93797a0-bbc5-4997-ba35-709136d2e4e0,Acacia tortilis,4.8,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,2820.896338
06:19.4,21:28.8,23:23.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,100,200,280,-2.5408834,37.1269082,1119.8,4.72,uuid:502510b4-eaa0-4d61-b8c5-b7ebec49253e,Acacia tortilis,2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,840.8899516
06:17.6,18:26.6,21:26.0,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,120,650,950,-2.5408272,37.1269855,1119.3,3.38,uuid:6001b6be-1d89-4922-ae67-63880665d64a,Acacia tortilis,6.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,3792.268821
06:15.2,16:05.6,18:23.2,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,65,530,750,-2.5407172,37.1272679,1118.8,4.46,uuid:7ed8f6c3-35de-4333-9fd5-1f2ec2bfe4dd,Acacia tortilis,5.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,938.9317132
06:13.4,14:08.7,16:02.8,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,100,420,550,-2.5406858,37.1273639,1117.9,4.66,uuid:cae0d194-610d-4656-b847-842ad5a109f8,Acacia tortilis,4.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1734.703259
06:11.7,09:24.6,13:58.0,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,65,650,620,-2.5406152,37.1274527,1308.6,4.25,uuid:23c0f7e1-3880-4fb3-8d40-11f39ba299be,Acacia tortilis,6.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1145.89334
06:08.3,01:06.1,03:45.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,56,390,400,-2.8217865,37.5093651,1308.5,4.34,uuid:022e6241-fb91-4111-aebd-0f276fba5b99,Acacia tortilis,3.9,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,520.3265328
06:06.2,58:41.9,01:02.5,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,63,420,628,-2.8216439,37.5095507,1308.5,4.98,uuid:e68a453f-c9f8-4e43-9449-7af91a47ef2e,Acacia tortilis,4.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,703.9437332
06:04.3,55:53.3,58:36.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,32,350,360,-2.821452,37.5094774,1308.4,4.54,uuid:2388fad3-4289-4cbf-9628-9959d505eee3,Acacia tortilis,3.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,157.0352159
06:02.7,53:27.0,55:50.4,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,55,530,620,-2.8211885,37.5093961,1308.1,4.5,uuid:4c42d2bb-4f83-4e5d-95f2-31690ac90cae,Acacia tortilis,5.3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,677.6650778
06:00.6,51:19.9,53:20.1,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,80,420,650,-2.821297,37.5093479,1308.2,4.6,uuid:42e6c6e3-b373-416f-bc27-9e95667d8aa7,Acacia tortilis,4.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1122.165336
