FID,start,Enumerator,Type_of_ag,Polygon_No,Transects,plant_name,plant_na_1,plant_na_2,is_it_new_,plant_DBH,plant_me_Height,plant_me_Canopy,photo_Whol,photo_Cano,photo_Flow,photo_Frui,photo_Trun,external_g,gps_Latitu,gps_Longit,gps_Altitu,gps_Accura,comments,meta_insta,SubmitterI,SubmitterN,Attachment
2917,2024-08-28T12:36:47.513+03:00,roy_spenser,cropland_agroforestry,150,4,Mango,Mangifera,indica,no,30,800,700,1724837851310.jpg,1724837863296.jpg,1724837873452.jpg,1724837881642.jpg,1724837896780.jpg, ,-0.5500371,37.399464,1367.8,4.625, ,uuid:6d740a80-26bf-46ba-bac5-c441539bd5a0,616,Lacuna Data Collectors,5
823,2024-07-18T17:13:23.804+03:00,henry_oindi,cropland_agroforestry,82,4,Mango,Mangifera,indica,no,26,600,700,1721312040633.jpg,1721312047981.jpg,1721312057314.jpg,1721312063068.jpg,1721312073722.jpg, ,-1.7548657,37.6035076,1180.3,4.6, ,uuid:d81c8fc7-18f2-444a-92cf-3b65e999b401,616,Lacuna Data Collectors,5
2912,2024-08-27T12:45:49.556+03:00,roy_spenser,cropland_agroforestry,144,4,Mango,Mangifera,indica,no,20,800,700,1724751993674.jpg,1724752016572.jpg,1724752026703.jpg,1724752035025.jpg,1724752043884.jpg, ,-0.6556032,37.575872,1117.6,4.5, ,uuid:afc41227-4dca-4e12-8eb9-0388a1785dfd,616,Lacuna Data Collectors,5
4711,2024-11-21T18:31:28.752+03:00,david_makori,cropland_agroforestry,71,1,Mango,Mangifera,indica 1,no,95,750,680,1732203143434.jpg,1732203156501.jpg,1732203175324.jpg,1732203181339.jpg,1732203192693.jpg, ,0.7813871,34.7812428,1677.4,4.82, ,uuid:55563792-3432-4988-a1a0-605180aed85b,616,Lacuna Data Collectors,5
2960,2024-08-30T09:08:59.014+03:00,judy_akinyi,cropland_agroforestry,123,4,Mango,Mangifera,indica,no,150,700,650,1724998250088.jpg,1724998262140.jpg,1724998272889.jpg,1724998308409.jpg,1724998330283.jpg, ,-0.4927853,37.1060839,1635.6,4.6, ,uuid:3e5e76f6-8f90-4409-84dd-8887d1b00636,616,Lacuna Data Collectors,5
2919,2024-08-31T13:26:42.284+03:00,sarah_mwangi,cropland_agroforestry,157,4,Mango,Mangifera,indica,no,150,700,650,1725100080780.jpg,1725100087788.jpg,1725100098103.jpg,1725100105845.jpg,1725100118441.jpg, ,-1.0704089,37.3544133,1326.5,4.82, ,uuid:bea6faab-fae9-49cf-81d2-eb24b1e56cdf,616,Lacuna Data Collectors,5
2908,2024-08-26T14:50:36.473+03:00,sarah_mwangi,cropland_agroforestry,136,4,Mango,Mangifera,indica,no,150,450,650,1724673081171.jpg,1724673090385.jpg,1724673104137.jpg,1724673113775.jpg,1724673121206.jpg, ,-0.1727508,37.828983,888.2,4.85, ,uuid:36ef74e9-306d-4fd2-af2a-410d8a0b8f3c,616,Lacuna Data Collectors,5
2907,2024-08-26T13:09:50.750+03:00,sarah_mwangi,cropland_agroforestry,135,4,Mango,Mangifera,indica,no,85,650,650,1724667037176.jpg,1724667044898.jpg,1724667056928.jpg,1724667064543.jpg,1724667071394.jpg, ,-0.0180263,37.7812842,1060,5, ,uuid:e7b35305-0b6d-4b25-bcc9-4acb28fafd92,616,Lacuna Data Collectors,5
3395,2024-11-12T17:20:25.222+03:00,sarah_mwangi,natural_forest_agroforestry,36,2,Mango,Mangifera,indica 1,no,80,950,650,1731421394600.jpg,1731421403266.jpg,1731421415487.jpg,1731421439513.jpg,1731421468803.jpg, ,-0.5572366,34.642476,1376.6,4.883,Planted,uuid:c51b387f-19f0-4923-a524-d0be6a966678,616,Lacuna Data Collectors,5
2897,2024-08-27T16:05:55.773+03:00,david_makori,cropland_agroforestry,141,4,Mango,Mangifera,indica,no,75,750,650,1724763993697.jpg,1724764003359.jpg,1724764018663.jpg,1724764026162.jpg,1724764037056.jpg, ,-0.5510113,37.6382894,1132.3,4.46, ,uuid:701610d5-0f11-48f6-9b76-0f2ba9ab1fe4,616,Lacuna Data Collectors,5
2870,2024-08-26T12:32:33.645+03:00,henry_oindi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,65,850,650,1724664844024.jpg,1724664850037.jpg,1724664857654.jpg,1724664864493.jpg,1724664888134.jpg, ,-0.0161487,37.7827919,1091.5,4.86, ,uuid:683236cc-f925-459a-9485-168c40a496f4,616,Lacuna Data Collectors,5
2898,2024-08-27T16:14:07.187+03:00,david_makori,cropland_agroforestry,141,4,Mango,Mangifera,indica,no,65,650,650,1724764530775.jpg,1724764543957.jpg,1724764556459.jpg,1724764562696.jpg,1724764574796.jpg, ,-0.5514031,37.6381966,1134.1,4.766, ,uuid:18c5009c-ba92-42a8-9f88-fd7f57c2973f,616,Lacuna Data Collectors,5
2883,2024-08-27T16:09:53.681+03:00,david_makori,cropland_agroforestry,141,4,Mango,Mangifera,indica,no,45,850,650,1724764240171.jpg,1724764254620.jpg,1724764266050.jpg,1724764273291.jpg,1724764279990.jpg, ,-0.5512989,37.6383192,1133.4,4.56, ,uuid:1daa831d-9f39-4d34-9bc3-e196c630124f,616,Lacuna Data Collectors,5
2893,2024-08-26T12:43:43.277+03:00,roy_spenser,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,40,1200,650,1724665469196.jpg,1724665485092.jpg,1724665497900.jpg,1724665507385.jpg,1724665521002.jpg, ,-0.0158432,37.7829753,1072.7,4.7, ,uuid:4ccae531-156c-400a-8e31-5d00d0c7b99f,616,Lacuna Data Collectors,5
816,2024-07-18T12:30:16.945+03:00,henry_oindi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,35,750,650,1721295065043.jpg,1721295073580.jpg,1721295083679.jpg,1721295089634.jpg,1721295096673.jpg, ,-1.8282189,37.684295,1156.9,4.76, ,uuid:09d5dea0-2679-4a08-ae17-c5499c458e36,616,Lacuna Data Collectors,5
859,2024-07-25T15:27:11.763+03:00,david_makori,cropland_agroforestry,97,4,Mango,Mangifera,indica,no,32,850,650,1721910472633.jpg,1721910487283.jpg,1721910499547.jpg,1721910506928.jpg,1721910519104.jpg, ,-1.1490938,37.4424768,1264.7,4.9, ,uuid:ce5f9d2e-c696-48f8-9b8d-f5ad1d327279,616,Lacuna Data Collectors,5
2944,2024-08-26T13:03:26.018+03:00,sarah_mwangi,cropland_agroforestry,135,4,Mango,Mangifera,indica,no,55,600,620,1724666651491.jpg,1724666666721.jpg,1724666683442.jpg,1724666690995.jpg,1724666698929.jpg, ,-0.0179479,37.7812241,1060,4.966, ,uuid:d8313015-dc43-4dfa-99fa-ab2da948389e,616,Lacuna Data Collectors,5
5962,2024-12-07T15:00:11.567+03:00,henry_oindi,pasture_agroforestry,30,2,Mango,Mangifera,indica 1,no,48,1000,620,1733572851289.jpg,1733572858858.jpg,1733572862820.jpg,1733572884062.jpg,1733572877397.jpg, ,-4.52146,39.1850443,-1.422,2.888, ,uuid:58126368-37ea-438b-bb66-40b16473aec8,616,Lacuna Data Collectors,5
5400,2024-12-04T14:08:55.716+03:00,david_makori,cropland_agroforestry,15,3,Mango,Mangifera,indica 1,no,97,720,610,1733310584980.jpg,1733310591717.jpg,1733310603389.jpg,1733310619142.jpg,1733310629526.jpg, ,-3.971221,39.6810134,302.967,1.088, ,uuid:a74a1f3b-98cb-4215-b382-28950c1e6818,616,Lacuna Data Collectors,5
5430,2024-12-04T14:24:13.332+03:00,david_makori,cropland_agroforestry,15,3,Mango,Mangifera,indica 1,no,85,720,610,1733311493074.jpg,1733311501367.jpg,1733311565088.jpg,1733311572723.jpg,1733311578711.jpg, ,-3.9712739,39.6819995,14.80000019,2.124, ,uuid:a73e81a2-9026-498e-b078-117eca38cc57,616,Lacuna Data Collectors,5
5930,2024-12-07T14:24:08.148+03:00,david_makori,pasture_agroforestry,29,2,Mango,Mangifera,indica 1,no,61,820,610,1733570682338.jpg,1733570690442.jpg,1733570698436.jpg,1733570704502.jpg,1733570713320.jpg, ,-4.4725192,39.1906652,56.635,1.467, ,uuid:936ca58e-1018-4172-b044-0aa117e62c20,616,Lacuna Data Collectors,5
2863,2024-08-21T13:52:23.511+03:00,judy_akinyi,cropland_agroforestry,108,4,Mango,Mangifera,indica,no,180,650,600,1724237746563.jpg,1724237769083.jpg,1724237783061.jpg,1724237797238.jpg,1724237815337.jpg, ,-0.9891979,36.8465013,1852.5,5, ,uuid:fef82601-7500-4d4a-a874-d75b8c6c2e69,616,Lacuna Data Collectors,5
5844,2024-12-06T17:56:44.827+03:00,judy_akinyi,cropland_agroforestry,27,3,Mango,Mangifera,indica 1,no,120,500,600,1733497063825.jpg,1733497070643.jpg,1733497078762.jpg,1733497089838.jpg,1733497101504.jpg, ,-4.3210107,39.49052,76.532,2.381, ,uuid:984e321b-2f81-4b15-a186-5b4ad0aece80,616,Lacuna Data Collectors,5
5586,2024-12-04T17:26:53.725+03:00,sarah_mwangi,cropland_agroforestry,13,3,Mango,Mangifera,indica 1,no,100,1200,600,1733322455590.jpg,1733322461202.jpg,1733322467896.jpg,1733322473187.jpg,1733322486783.jpg, ,-3.9386058,39.6579208,-9.023,1.139, ,uuid:b740ae5f-f776-4e86-b11e-46b6ea822f0d,616,Lacuna Data Collectors,5
3738,2024-11-15T16:13:38.410+03:00,sarah_mwangi,cropland_agroforestry,54,1,Mango,Mangifera,indica 1,no,100,830,600,1731676468309.jpg,1731676476364.jpg,1731676495048.jpg,1731676501355.jpg,1731676510216.jpg, ,0.038502,34.5672968,1519.5,4.98, ,uuid:1315e4b5-e054-489e-aaea-23501f5f7a3e,616,Lacuna Data Collectors,5
2955,2024-08-28T13:25:24.625+03:00,judy_akinyi,cropland_agroforestry,151,4,Mango,Mangifera,indica,no,100,600,600,1724840766013.jpg,1724840774347.jpg,1724840786804.jpg,1724840791931.jpg,1724840797681.jpg, ,-0.5708032,37.3549931,1295,5, ,uuid:63d7f954-c209-4269-ba86-e6c5c54dc967,616,Lacuna Data Collectors,5
2931,2024-08-26T12:20:01.583+03:00,judy_akinyi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,100,500,600,1724664067593.jpg,1724664076237.jpg,1724664087197.jpg,1724664093426.jpg,1724664099877.jpg, ,-0.0168715,37.7826933,1060.5,4.92, ,uuid:49733c4d-4800-44b7-9df4-fa9ef542c264,616,Lacuna Data Collectors,5
2926,2024-08-26T14:57:40.958+03:00,judy_akinyi,cropland_agroforestry,136,4,Mango,Mangifera,indica,no,100,450,600,1724673520644.jpg,1724673528837.jpg,1724673545037.jpg,1724673571277.jpg,1724673591235.jpg, ,-0.1729028,37.8284557,884.6,5, ,uuid:4f1fad0b-5c90-473b-ad10-4faa3d64777f,616,Lacuna Data Collectors,5
801,2024-07-18T11:29:22.061+03:00,sarah_mwangi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,90,500,600,1721291443091.jpg,1721291455470.jpg,1721291466883.jpg,1721291585342.jpg,1721291565136.jpg, ,-1.8291185,37.684976,1106.1,4.4, ,uuid:aa905589-c18d-4e64-b0cd-039e815e4ea9,616,Lacuna Data Collectors,5
5384,2024-12-04T14:01:00.038+03:00,sarah_mwangi,cropland_agroforestry,15,3,Mango,Mangifera,indica 1,no,80,900,600,1733310097218.jpg,1733310104113.jpg,1733310115725.jpg,1733310122113.jpg,1733310127097.jpg, ,-3.9721277,39.6823478,21.045,1.182, ,uuid:d165a32a-a4eb-4bc9-8b33-41e4ac0c2a48,616,Lacuna Data Collectors,5
2869,2024-08-26T12:28:56.572+03:00,henry_oindi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,80,800,600,1724664581602.jpg,1724664587498.jpg,1724664599922.jpg,1724664608827.jpg,1724664614818.jpg, ,-0.0163449,37.7821831,1091.9,4.52, ,uuid:b4a4df13-834c-4f69-a684-a5187c9b031f,616,Lacuna Data Collectors,5
2903,2024-08-26T12:28:32.031+03:00,sarah_mwangi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,75,680,600,1724664576728.jpg,1724664585269.jpg,1724664601035.jpg,1724664608363.jpg,1724664616090.jpg, ,-0.0165431,37.7821802,1073,4.825, ,uuid:fa7e0dbb-a17c-4f23-b4a9-ff9eeb5dafcb,616,Lacuna Data Collectors,5
2964,2024-08-31T13:43:27.319+03:00,roy_spenser,cropland_agroforestry,157,4,Mango,Mangifera,indica,no,70,900,600,1725101068041.jpg,1725101083690.jpg,1725101092210.jpg,1725101099989.jpg,1725101121421.jpg, ,-1.0699081,37.3545965,1310.2,4.8, ,uuid:489adf51-c26d-47c6-b2b9-de32edb9959e,616,Lacuna Data Collectors,5
2933,2024-08-26T12:22:38.904+03:00,sarah_mwangi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,70,800,600,1724664204504.jpg,1724664216222.jpg,1724664229942.jpg,1724664237718.jpg,1724664244516.jpg, ,-0.0162805,37.7822476,1072.3,4.733, ,uuid:ff8bf56e-7b56-46f0-b4f1-1d63664bfc76,616,Lacuna Data Collectors,5
2970,2024-08-31T14:12:49.189+03:00,sarah_mwangi,cropland_agroforestry,157,4,Mango,Mangifera,indica,no,70,630,600,1725102816770.jpg,1725102823887.jpg,1725102830078.jpg,1725102835624.jpg,1725102841787.jpg, ,-1.0698487,37.3552185,1326.3,5, ,uuid:45eb5551-81ac-40a8-a7a0-18b98d030f19,616,Lacuna Data Collectors,5
2867,2024-08-26T12:23:57.085+03:00,henry_oindi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,65,750,600,1724664283405.jpg,1724664291252.jpg,1724664329880.jpg,1724664337950.jpg,1724664343584.jpg, ,-0.0166064,37.7825004,1093.7,4.98, ,uuid:557a778b-7e81-4e1a-800e-a62651520010,616,Lacuna Data Collectors,5
2871,2024-08-26T12:58:47.680+03:00,henry_oindi,cropland_agroforestry,135,4,Mango,Mangifera,indica,no,64,700,600,1724666373756.jpg,1724666380032.jpg,1724666390485.jpg,1724666410777.jpg,1724666420558.jpg, ,-0.0176366,37.7816672,1081.8,4.8, ,uuid:c8ee8842-11f9-4859-b41d-f005aa3be011,616,Lacuna Data Collectors,5
2937,2024-08-26T12:31:03.409+03:00,sarah_mwangi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,62,680,600,1724664712714.jpg,1724664720558.jpg,1724664736263.jpg,1724664746589.jpg,1724664752868.jpg, ,-0.0166915,37.7822873,1073,4.98, ,uuid:981b2faa-2930-4f31-b650-17827bc40a7f,616,Lacuna Data Collectors,5
4421,2024-11-20T12:40:48.095+03:00,sarah_mwangi,homestead_agroforestry,69,1,Mango,Mangifera,indica 1,no,60,700,600,1732095698158.jpg,1732095706825.jpg,1732095718527.jpg,1732095732096.jpg,1732095740142.jpg, ,0.5804067,34.8025556,1437.5,5, ,uuid:00ec8910-8162-497c-800f-8b7162bf8539,616,Lacuna Data Collectors,5
5274,2024-12-03T14:50:12.172+03:00,judy_akinyi,cropland_agroforestry,11,3,Mango,Mangifera,indica 1,no,60,600,600,1733226706111.jpg,1733226712969.jpg,1733226727228.jpg,1733226732055.jpg,1733226741105.jpg, ,-3.9194736,39.5783251,97.82,1.429,Common spieces in cropland,uuid:1ad32dc4-e5c3-4bd7-ab08-3c5d6d3463ac,616,Lacuna Data Collectors,5
4404,2024-11-20T12:30:06.740+03:00,henry_oindi,homestead_agroforestry,69,1,Mango,Mangifera,indica 1,no,52,900,600,1732095051041.jpg,1732095058605.jpg,1732095066062.jpg,1732095085426.jpg,1732095079093.jpg, ,0.5799571,34.8023982,1397.1,4.96, ,uuid:52d48e6c-a408-4109-8228-8de38145752f,616,Lacuna Data Collectors,5
2922,2024-08-26T12:20:52.872+03:00,roy_spenser,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,45,900,600,1724664151083.jpg,1724664160720.jpg,1724664173523.jpg,1724664193056.jpg,1724664205521.jpg, ,-0.0168301,37.7824468,1078.8,4.88, ,uuid:d229c4a6-1203-46c5-a135-00c89772bf15,616,Lacuna Data Collectors,5
2900,2024-08-24T18:07:12.141+03:00,henry_oindi,cropland_agroforestry,129,4,Mango,Mangifera,indica,no,42,840,600,1724512078456.jpg,1724512083893.jpg,1724512089599.jpg,1724512095237.jpg,1724512109716.jpg, ,0.058405,37.7042217,1273.4,4.94, ,uuid:80ee6cf0-e6da-4026-bed6-1f4dff94b5e4,616,Lacuna Data Collectors,5
2894,2024-08-26T13:02:54.346+03:00,roy_spenser,cropland_agroforestry,135,4,Mango,Mangifera,indica,no,40,1000,600,1724666617935.jpg,1724666628274.jpg,1724666640427.jpg,1724666653385.jpg,1724666667089.jpg, ,-0.0180185,37.7816068,1107.5,4.26, ,uuid:aa3ea546-93cd-46e4-9b26-ec829dfdc21b,616,Lacuna Data Collectors,5
4419,2024-11-20T12:39:43.219+03:00,henry_oindi,homestead_agroforestry,69,1,Mango,Mangifera,indica 1,no,40,800,600,1732095624818.jpg,1732095633022.jpg,1732095640693.jpg,1732095648259.jpg,1732095656331.jpg, ,0.5798882,34.8026264,1540.9,4.9, ,uuid:f2b07ee1-f970-4688-9689-5fcd1b666b14,616,Lacuna Data Collectors,5
811,2024-07-18T12:27:29.093+03:00,henry_oindi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,40,800,600,1721294932755.jpg,1721294940778.jpg,1721294959674.jpg,1721294966872.jpg,1721294974938.jpg, ,-1.8283844,37.6842876,1153.6,4.983, ,uuid:c9d3d105-ae3d-404c-b8d1-e8ba013e8205,616,Lacuna Data Collectors,5
810,2024-07-18T12:32:01.396+03:00,henry_oindi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,40,700,600,1721295171714.jpg,1721295179876.jpg,1721295192146.jpg,1721295198575.jpg,1721295206185.jpg, ,-1.8283283,37.6842126,1156.5,4.8, ,uuid:f22c38dc-66e4-4b2e-ba06-7502e683ce42,616,Lacuna Data Collectors,5
2967,2024-08-31T13:59:38.025+03:00,roy_spenser,cropland_agroforestry,157,4,Mango,Mangifera,indica,no,40,700,600,1725102072058.jpg,1725102079732.jpg,1725102088027.jpg,1725102097235.jpg,1725102105365.jpg, ,-1.0702043,37.3550409,1323.9,4.733, ,uuid:8337a697-4235-4f96-ac24-a79954e8f9a3,616,Lacuna Data Collectors,5
3475,2024-11-14T11:54:34.830+03:00,judy_akinyi,cropland_agroforestry,38,1,Mango,Mangifera,indica 1,no,40,500,600,1731574535490.jpg,1731574544019.jpg,1731574551699.jpg,1731574558321.jpg,1731574566387.jpg, ,-0.0887556,34.4652219,1227.5,4.916, ,uuid:90cfc7e7-80fe-4501-82da-82361508bce0,616,Lacuna Data Collectors,5
809,2024-07-18T12:33:53.467+03:00,henry_oindi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,40,500,600,1721295275671.jpg,1721295283496.jpg,1721295299563.jpg,1721295305469.jpg,1721295312217.jpg, ,-1.8284505,37.6842432,1156.4,4.66, ,uuid:3236473e-991f-4dac-b21d-6c666974d918,616,Lacuna Data Collectors,5
771,2024-07-18T16:56:33.986+03:00,david_makori,cropland_agroforestry,82,4,Mango,Mangifera,indica,no,37,800,600,1721311116764.jpg,1721311133976.jpg,1721311151019.jpg,1721311162784.jpg,1721311195509.jpg, ,-1.754653,37.6036246,1171.9,4.966, ,uuid:d4117e64-46b8-483f-9e88-5c9b2826fa83,616,Lacuna Data Collectors,5
2909,2024-08-26T14:55:37.282+03:00,roy_spenser,cropland_agroforestry,136,4,Mango,Mangifera,indica,no,35,1000,600,1724673374571.jpg,1724673381986.jpg,1724673395919.jpg,1724673406321.jpg,1724673417841.jpg, ,-0.1731673,37.8287522,907.8,4.9, ,uuid:a7b41fb9-60b1-4114-b6ee-aa992f340bae,616,Lacuna Data Collectors,5
773,2024-07-18T11:57:22.216+03:00,judy_akinyi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,35,100,600,1721293126729.jpg,1721293142214.jpg,1721293155484.jpg,1721293164849.jpg,1721293178013.jpg, ,-1.8286443,37.6845615,1136.5,4.74,Mango plantation,uuid:9da59515-736f-4ab5-875c-e362a14292a8,616,Lacuna Data Collectors,5
817,2024-07-18T11:42:38.224+03:00,henry_oindi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,32,500,600,1721292245329.jpg,1721292261312.jpg,1721292272608.jpg,1721292305187.jpg,1721292319413.jpg, ,-1.8283783,37.6848782,1140.1,4.62, ,uuid:6d9f45eb-564e-43f8-9826-4fed31e0820d,616,Lacuna Data Collectors,5
818,2024-07-18T12:11:11.424+03:00,henry_oindi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,30,800,600,1721293914684.jpg,1721293921639.jpg,1721293932199.jpg,1721293943359.jpg,1721293954186.jpg, ,-1.8283121,37.6843791,1147.3,4.82, ,uuid:ecef6f4a-ec54-4157-87fe-5a754e6698ea,616,Lacuna Data Collectors,5
821,2024-07-18T12:04:45.201+03:00,henry_oindi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,28,500,600,1721293532281.jpg,1721293540000.jpg,1721293556364.jpg,1721293563658.jpg,1721293570240.jpg, ,-1.8282749,37.6844496,1147.7,4.733, ,uuid:9e03aef0-ba0d-45d7-b277-48379f6548a0,616,Lacuna Data Collectors,5
779,2024-07-18T11:47:30.152+03:00,judy_akinyi,cropland_agroforestry,104,4,Mango,Mangifera,indica,no,20,100,600,1721292571295.jpg,1721292581345.jpg,1721292594411.jpg,1721292605104.jpg,1721292615969.jpg, ,-1.8285099,37.6847018,1136.7,4.82,Mango plantation,uuid:84eab115-9f14-4087-8cd7-247b32df1c14,616,Lacuna Data Collectors,5
2911,2024-08-27T12:41:00.321+03:00,roy_spenser,cropland_agroforestry,144,4,Mango,Mangifera,indica,no,15,850,600,1724751735472.jpg,1724751743254.jpg,1724751758304.jpg,1724751765712.jpg,1724751790633.jpg, ,-0.6554908,37.575988,1117.2,4.6, ,uuid:8170bb24-57b5-4522-82bf-8227b15ba11a,616,Lacuna Data Collectors,5
5920,2024-12-07T14:19:11.362+03:00,david_makori,pasture_agroforestry,29,2,Mango,Mangifera,indica 1,no,78,820,590,1733570395536.jpg,1733570405529.jpg,1733570414838.jpg,1733570420955.jpg,1733570427236.jpg, ,-4.4725298,39.1906625,56.915,1.049, ,uuid:23f0eec3-a23e-4e58-89b2-68787edbe6f4,616,Lacuna Data Collectors,5
2882,2024-08-26T12:26:39.069+03:00,sarah_mwangi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,65,750,580,1724664436217.jpg,1724664445797.jpg,1724664458584.jpg,1724664465575.jpg,1724664472424.jpg, ,-0.0164822,37.782188,1072.4,4.78, ,uuid:5729fd28-9235-47ef-9485-44438e6f122b,616,Lacuna Data Collectors,5
2885,2024-08-26T12:22:07.544+03:00,david_makori,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,85,950,560,1724664198607.jpg,1724664211729.jpg,1724664226753.jpg,1724664235165.jpg,1724664250023.jpg, ,-0.0159071,37.782784,1071.4,4.76, ,uuid:e31fcc9f-d3d8-466c-8dc3-184776f4beb7,616,Lacuna Data Collectors,5
5980,2024-12-07T15:11:13.890+03:00,sarah_mwangi,pasture_agroforestry,30,2,Mango,Mangifera,indica 1,no,80,850,550,1733573519056.jpg,1733573533291.jpg,1733573540620.jpg,1733573546007.jpg,1733573550647.jpg, ,-4.5219505,39.1844341,6.1,3.863, ,uuid:cd6d7806-1d98-4c9e-9973-d74b8abd4e25,616,Lacuna Data Collectors,5
2956,2024-08-28T13:27:14.061+03:00,sarah_mwangi,cropland_agroforestry,151,4,Mango,Mangifera,indica,no,80,620,550,1724840913332.jpg,1724840919451.jpg,1724840928447.jpg,1724840937425.jpg,1724840942812.jpg, ,-0.5710562,37.3547693,1295.8,4.62, ,uuid:4d50188b-9d00-4343-86d2-c8c2aec821c9,616,Lacuna Data Collectors,5
2886,2024-08-26T12:24:28.083+03:00,sarah_mwangi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,78,780,550,1724664318128.jpg,1724664327175.jpg,1724664341910.jpg,1724664350628.jpg,1724664359097.jpg, ,-0.016445,37.782307,1072.5,4.916, ,uuid:d61f4ffa-ffe7-47c8-a9e8-78b849835014,616,Lacuna Data Collectors,5
5281,2024-12-03T14:58:54.689+03:00,sarah_mwangi,cropland_agroforestry,11,3,Mango,Mangifera,indica 1,no,65,730,550,1733227183282.jpg,1733227189804.jpg,1733227218699.jpg,1733227230406.jpg,1733227237104.jpg, ,-3.9189244,39.5784082,132.645,4.994, ,uuid:269883c7-468c-4300-ae1f-74e5e9d2a4ad,616,Lacuna Data Collectors,5
2910,2024-08-26T14:55:40.958+03:00,sarah_mwangi,cropland_agroforestry,136,4,Mango,Mangifera,indica,no,58,590,550,1724673391167.jpg,1724673400912.jpg,1724673426579.jpg,1724673434040.jpg,1724673443799.jpg, ,-0.1729706,37.8288495,888.2,4.85, ,uuid:878e6dbb-47c1-41d4-bc7b-33d6418e0f74,616,Lacuna Data Collectors,5
2915,2024-08-27T16:17:07.627+03:00,david_makori,cropland_agroforestry,141,4,Mango,Mangifera,indica,no,55,750,550,1724764698944.jpg,1724764710359.jpg,1724764723012.jpg,1724764730907.jpg,1724764739565.jpg, ,-0.5513708,37.6380781,1134,4.95, ,uuid:32b0a302-5076-4cc6-af32-046e083684ef,616,Lacuna Data Collectors,5
5978,2024-12-07T15:09:40.912+03:00,sarah_mwangi,pasture_agroforestry,30,2,Mango,Mangifera,indica 1,no,55,600,550,1733573418378.jpg,1733573424904.jpg,1733573445088.jpg,1733573449587.jpg,1733573454983.jpg, ,-4.5219505,39.1844348,6.192,1.595, ,uuid:4470a774-62cf-447b-ad3f-f2f2e53cb3aa,616,Lacuna Data Collectors,5
2868,2024-08-26T12:26:32.143+03:00,henry_oindi,cropland_agroforestry,134,4,Mango,Mangifera,indica,no,48,600,550,1724664457770.jpg,1724664464696.jpg,1724664472913.jpg,1724664487358.jpg,1724664496301.jpg, ,-0.0163536,37.7821996,1092.5,4.52, ,uuid:7fe6e7be-796e-4bf6-8e08-8248b29300cf,616,Lacuna Data Collectors,5
834,2024-07-26T09:53:02.811+03:00,sarah_mwangi,cropland_agroforestry,99,4,Mango,Mangifera,indica,no,110,420,530,1721976835056.jpg,1721976844699.jpg,1721976861685.jpg,1721976869871.jpg,1721976880831.jpg, ,-1.4811171,37.3147921,1883.9,4.95, ,uuid:0cb78712-f2ff-4436-b8e7-b4a98d2318ba,616,Lacuna Data Collectors,5
2906,2024-08-26T13:07:41.640+03:00,sarah_mwangi,cropland_agroforestry,135,4,Mango,Mangifera,indica,no,60,620,530,1724666903380.jpg,1724666912735.jpg,1724666933282.jpg,1724666940928.jpg,1724666951158.jpg, ,-0.0178678,37.7812253,1060,5, ,uuid:6de5ed2c-eaf0-4c1a-a9fa-c88bee6079bf,616,Lacuna Data Collectors,5
